customer_id,tenure_months,monthly_spend,plan_type,contract_type,region,auto_pay,num_complaints,support_calls,payment_delay_days,internet_usage_gb,satisfaction_score,age,churned
10707,18,,Basic,Biennial,West,True,1,1,,198.93,1.0,36.0,0
10708,38,62.05,Standard,Biennial,West,False,2,4,5.0,204.82,10.0,22.0,0
10709,15,87.21,Basic,Monthly,East,True,3,3,15.0,161.39,7.0,51.0,0
10710,64,44.46,Standard,Biennial,West,True,2,8,19.0,172.08,4.0,34.0,0
10711,28,110.64,Standard,,West,False,1,5,2.0,172.63,1.0,45.0,0
10712,39,105.19,Standard,Annual,North,True,1,1,16.0,163.72,6.0,53.0,0
10713,57,61.15,Standard,Monthly,East,True,3,3,25.0,,9.0,55.0,0
10714,17,48.4,Basic,Biennial,North,True,2,4,15.0,113.04,9.0,47.0,0
10715,44,20.0,Standard,Monthly,East,True,0,4,10.0,217.64,4.0,35.0,0
10716,25,38.71,Basic,Annual,South,False,2,5,15.0,148.88,7.0,23.0,0
10717,17,,Standard,Monthly,East,True,1,3,11.0,144.94,10.0,69.0,0
10718,13,,Basic,Annual,East,False,0,4,,268.64,1.0,43.0,1
10719,25,82.34,Standard,Monthly,North,True,3,1,10.0,255.27,10.0,32.0,0
10720,68,23.86,Premium,Monthly,East,True,2,0,22.0,128.87,9.0,18.0,0
10721,10,60.1,Standard,Monthly,East,False,1,3,5.0,284.38,1.0,34.0,0
10722,67,104.18,Standard,Monthly,North,True,1,0,18.0,166.31,9.0,48.0,0
10723,18,67.6,Standard,Monthly,South,True,3,4,11.0,235.99,6.0,19.0,0
10724,34,38.19,Basic,Monthly,South,True,0,2,27.0,177.58,10.0,53.0,0
10725,8,67.21,Premium,Annual,South,True,3,4,,135.21,7.0,52.0,0
10726,40,50.72,Basic,Annual,East,False,2,5,9.0,236.13,4.0,44.0,0
10727,42,78.34,Premium,Annual,North,True,1,5,18.0,116.85,9.0,20.0,0
10728,41,70.51,Standard,Monthly,South,True,1,3,27.0,168.99,,63.0,0
10729,6,83.58,Standard,Monthly,South,False,2,5,14.0,179.8,6.0,37.0,0
10730,52,39.55,Standard,Monthly,South,True,0,4,7.0,153.02,10.0,25.0,0
10731,26,58.78,Standard,Biennial,South,True,3,3,10.0,84.82,6.0,46.0,0
10732,64,97.26,Standard,Biennial,,True,3,1,22.0,215.46,4.0,25.0,0
10733,59,36.14,Basic,Monthly,South,,1,0,15.0,244.45,7.0,58.0,0
10734,56,44.92,Standard,Monthly,East,False,1,4,12.0,191.49,2.0,67.0,0
10735,59,,Standard,Biennial,East,False,1,5,29.0,126.75,2.0,44.0,0
10736,70,77.17,Premium,Biennial,North,True,0,7,27.0,331.73,6.0,43.0,0
10737,33,57.78,Standard,Biennial,West,False,3,4,30.0,163.82,9.0,56.0,0
10738,53,63.04,Basic,Annual,South,True,4,5,12.0,162.63,3.0,27.0,0
10739,22,83.33,Basic,Monthly,South,True,3,2,22.0,10.0,7.0,47.0,0
10740,21,91.24,Standard,Monthly,East,False,0,0,4.0,93.13,9.0,50.0,0
10741,70,43.27,Basic,Monthly,North,True,2,7,11.0,261.24,9.0,53.0,0
10742,70,79.11,Basic,Monthly,West,True,1,3,9.0,410.5,3.0,37.0,0
10743,4,107.8,Premium,Monthly,East,False,1,5,18.0,270.01,1.0,21.0,1
10744,62,67.1,Standard,Monthly,West,False,3,4,16.0,107.06,,,0
10745,62,43.0,Standard,Monthly,North,True,0,1,0.0,213.33,8.0,46.0,0
10746,24,41.85,Basic,Monthly,North,True,1,2,21.0,152.78,7.0,63.0,0
10747,55,65.98,Standard,Monthly,North,True,2,4,14.0,154.92,1.0,49.0,0
10748,9,95.9,Basic,Monthly,East,True,2,3,,88.87,3.0,54.0,1
10749,3,68.98,Standard,Monthly,North,True,2,3,19.0,216.36,8.0,54.0,0
10750,31,74.73,Basic,Annual,East,True,2,3,22.0,91.2,7.0,68.0,0
10751,40,45.09,Premium,Annual,East,False,2,0,9.0,18.95,5.0,43.0,0
10752,36,94.58,Standard,Monthly,South,True,6,2,,151.35,3.0,22.0,0
10753,24,41.36,Basic,Monthly,East,True,1,4,25.0,10.0,7.0,41.0,0
10754,6,57.39,Standard,Monthly,East,True,2,2,16.0,123.44,5.0,60.0,0
10755,66,85.75,Standard,Annual,South,True,2,2,,221.97,1.0,19.0,0
10756,4,20.0,Basic,Monthly,West,True,1,2,21.0,259.22,5.0,32.0,0
10757,6,74.35,Standard,Monthly,South,False,1,3,22.0,224.63,3.0,63.0,0
10758,51,44.02,Basic,Biennial,South,False,2,4,16.0,163.85,2.0,63.0,0
10759,62,,Premium,Monthly,North,True,1,1,1.0,141.91,3.0,57.0,0
10760,57,61.2,Premium,Monthly,North,False,4,2,8.0,115.14,10.0,69.0,0
10761,66,122.65,Basic,Monthly,South,True,1,6,24.0,284.05,4.0,25.0,0
10762,8,60.17,Premium,Monthly,North,False,1,1,21.0,91.89,1.0,54.0,0
10763,26,116.07,Basic,Monthly,South,True,4,0,26.0,188.7,4.0,54.0,0
10764,51,84.67,Basic,Biennial,North,False,2,6,3.0,221.55,9.0,31.0,0
10765,45,49.96,Premium,Monthly,East,True,2,3,6.0,41.03,1.0,22.0,1
10766,44,78.27,Standard,Annual,North,True,2,2,4.0,10.93,7.0,26.0,0
10767,5,62.39,Standard,Monthly,North,False,1,4,30.0,221.39,8.0,39.0,0
10768,70,,Basic,Monthly,East,True,1,3,18.0,78.14,9.0,60.0,0
10769,26,52.15,Basic,Monthly,South,True,1,1,3.0,201.67,7.0,66.0,0
10770,68,112.25,Premium,Monthly,North,True,1,0,17.0,,9.0,61.0,0
10771,19,93.13,Basic,Monthly,North,False,1,4,29.0,198.73,10.0,61.0,0
10772,20,70.79,Basic,Monthly,East,True,0,4,21.0,208.22,3.0,65.0,0
10773,12,113.23,Standard,,East,True,7,3,2.0,250.35,1.0,47.0,1
10774,47,71.86,Standard,Monthly,East,False,2,3,22.0,211.01,2.0,50.0,0
10775,1,97.44,Standard,Monthly,West,True,1,4,3.0,195.72,10.0,67.0,0
10776,14,70.96,Basic,Monthly,East,True,2,4,13.0,301.77,1.0,55.0,0
10777,64,79.85,Basic,Monthly,South,False,0,3,23.0,111.6,2.0,54.0,0
10778,38,67.96,Basic,Monthly,North,,1,3,26.0,183.67,9.0,67.0,0
10779,37,72.38,Premium,Monthly,North,False,2,1,13.0,243.73,5.0,62.0,0
10780,11,74.26,Basic,Monthly,West,True,1,2,16.0,10.0,4.0,55.0,0
10781,3,53.26,Standard,Monthly,North,True,2,1,8.0,286.74,2.0,24.0,0
10782,33,59.97,Standard,Annual,North,,0,5,18.0,168.37,3.0,20.0,0
10783,6,64.58,Premium,Monthly,South,False,2,3,30.0,210.03,9.0,60.0,0
10784,50,75.74,Premium,Monthly,North,,2,0,2.0,145.48,3.0,57.0,1
10785,10,69.24,Basic,Annual,South,,2,2,14.0,210.82,8.0,49.0,0
10786,5,99.33,Basic,Biennial,West,True,4,3,20.0,198.58,1.0,53.0,1
10787,23,91.18,Standard,Annual,South,True,1,3,25.0,101.3,5.0,59.0,0
10788,10,65.09,Basic,Monthly,East,False,2,7,0.0,149.21,2.0,58.0,0
10789,44,104.54,Standard,Annual,East,True,4,1,29.0,215.2,4.0,62.0,0
10790,2,116.83,Standard,Annual,West,True,5,2,18.0,282.95,2.0,36.0,0
10791,13,,Premium,Monthly,North,True,2,5,3.0,153.68,3.0,48.0,0
10792,40,93.31,Basic,Biennial,South,True,1,4,13.0,89.62,5.0,47.0,0
10793,2,52.68,Premium,Monthly,East,True,2,2,17.0,,2.0,64.0,0
10794,65,90.02,Basic,Biennial,South,False,1,8,11.0,158.93,9.0,54.0,0
10795,63,100.96,Standard,,East,True,0,0,5.0,236.18,8.0,42.0,0
10796,17,48.08,Basic,Annual,South,True,2,4,9.0,127.8,5.0,30.0,0
10797,9,23.69,Standard,Annual,North,True,3,1,3.0,84.74,,29.0,1
10798,15,90.89,Basic,Monthly,West,False,3,1,15.0,289.85,5.0,26.0,0
10799,24,73.39,Premium,Monthly,North,False,0,2,0.0,146.86,4.0,57.0,0
10800,38,28.29,Premium,Biennial,South,False,4,2,2.0,116.6,9.0,26.0,0
10801,35,133.24,Premium,Annual,East,False,2,2,6.0,132.12,2.0,62.0,0
10802,49,85.61,Basic,,,True,4,5,29.0,278.72,7.0,44.0,0
10803,69,86.75,Premium,Biennial,West,False,2,2,2.0,340.53,2.0,58.0,0
10804,62,104.15,Standard,Biennial,,False,1,1,28.0,124.72,3.0,48.0,0
10805,60,55.48,Basic,Annual,,True,2,6,,166.37,3.0,23.0,0
10806,50,73.26,Basic,Monthly,North,True,1,0,26.0,202.53,10.0,46.0,0
10807,9,37.02,Basic,,East,False,3,4,14.0,49.58,,47.0,0
10808,34,54.8,Basic,Annual,West,False,3,2,5.0,144.24,2.0,55.0,0
10809,35,79.64,Standard,Monthly,East,True,2,1,15.0,312.3,1.0,28.0,0
10810,1,28.37,Premium,Monthly,North,False,1,3,16.0,157.23,6.0,59.0,0
10811,40,54.09,Basic,Monthly,South,True,4,5,1.0,268.46,6.0,63.0,0
10812,64,46.8,Standard,Biennial,East,True,3,5,9.0,175.26,1.0,23.0,0
10813,22,73.55,Premium,Biennial,West,False,0,3,10.0,31.05,5.0,56.0,0
10814,60,84.37,,Annual,North,True,0,5,27.0,249.44,,58.0,0
10815,64,,Premium,Monthly,South,,6,1,26.0,155.62,10.0,48.0,0
10816,72,94.97,Standard,Annual,East,True,2,2,5.0,280.22,10.0,52.0,0
10817,11,104.3,Standard,Annual,South,True,4,5,17.0,194.15,5.0,29.0,0
10818,14,85.18,Basic,Monthly,,True,2,0,,180.44,7.0,65.0,0
10819,60,117.18,Standard,Monthly,West,True,3,2,15.0,212.97,6.0,62.0,0
10820,30,72.99,Basic,Monthly,East,True,1,5,29.0,206.59,10.0,23.0,0
10821,35,,Standard,Annual,West,False,4,3,12.0,58.61,4.0,62.0,0
10822,37,85.18,Basic,Annual,North,True,2,8,15.0,254.26,2.0,43.0,0
10823,5,64.59,Premium,Monthly,South,True,3,5,1.0,177.69,10.0,54.0,0
10824,26,116.31,Basic,Biennial,West,True,1,1,19.0,181.9,5.0,49.0,0
10825,62,98.27,Basic,Monthly,West,False,0,2,11.0,209.27,10.0,21.0,0
10826,4,88.76,Standard,Monthly,North,True,1,2,28.0,243.29,9.0,57.0,0
10827,42,73.29,Basic,Monthly,East,True,1,1,13.0,253.86,3.0,20.0,0
10828,18,59.81,Standard,Monthly,West,True,1,1,7.0,226.61,3.0,19.0,0
10829,40,87.53,Premium,Monthly,South,True,2,5,5.0,57.78,7.0,37.0,0
10830,72,41.82,Standard,Monthly,South,True,1,3,13.0,175.03,10.0,36.0,0
10831,39,108.36,Basic,Monthly,South,False,2,3,23.0,114.48,2.0,56.0,0
10832,14,65.56,Standard,Monthly,South,False,3,1,14.0,192.55,8.0,29.0,0
10833,32,77.63,Standard,Annual,West,True,1,0,19.0,166.09,7.0,53.0,0
10834,51,,Premium,Monthly,South,False,2,4,26.0,322.52,8.0,59.0,0
10835,38,88.07,Basic,Monthly,West,False,3,2,2.0,84.57,10.0,45.0,0
10836,23,58.66,Standard,Annual,East,False,0,1,6.0,180.71,6.0,26.0,0
10837,63,86.23,Standard,Monthly,,False,2,4,30.0,187.92,5.0,61.0,0
10838,15,88.93,,Annual,East,False,4,3,15.0,147.35,4.0,28.0,0
10839,25,53.81,Basic,Biennial,West,True,1,2,22.0,178.39,8.0,47.0,0
10840,17,41.91,Basic,Monthly,North,True,4,2,1.0,329.91,2.0,68.0,1
10841,66,108.3,Premium,Biennial,East,True,3,3,16.0,205.37,6.0,19.0,0
10842,53,65.19,Premium,Annual,South,False,1,5,10.0,285.82,10.0,55.0,0
10843,51,75.62,Standard,Biennial,North,,2,6,,147.1,6.0,55.0,0
10844,39,82.14,Basic,Annual,,True,3,3,2.0,234.06,5.0,50.0,0
10845,51,38.66,Basic,Monthly,West,True,1,2,21.0,123.24,2.0,24.0,0
10846,70,81.57,Premium,Biennial,,False,2,2,22.0,118.96,5.0,61.0,0
10847,6,72.48,Premium,Monthly,West,False,0,4,7.0,55.3,3.0,38.0,1
10848,67,53.91,Premium,Monthly,East,True,3,0,21.0,105.38,7.0,29.0,0
10849,7,41.09,Standard,Monthly,West,True,1,4,22.0,183.92,7.0,69.0,0
10850,51,85.15,Basic,Monthly,,False,6,1,20.0,288.22,8.0,38.0,0
10851,72,98.19,Premium,Monthly,,True,5,4,18.0,171.85,10.0,40.0,0
10852,42,74.46,Basic,Annual,South,True,1,3,30.0,196.25,,23.0,0
10853,64,34.14,Basic,Biennial,East,True,0,1,17.0,260.2,1.0,31.0,0
10854,15,43.57,Standard,Monthly,East,False,5,4,,157.35,4.0,49.0,1
10855,29,59.2,Basic,Biennial,North,True,2,2,15.0,111.67,6.0,66.0,0
10856,33,109.12,Basic,Biennial,West,True,0,3,23.0,119.65,7.0,66.0,0
10857,27,63.83,Basic,Monthly,South,False,3,5,13.0,258.49,5.0,67.0,0
10858,36,58.29,Basic,Monthly,South,True,0,3,7.0,190.12,6.0,62.0,0
10859,29,28.16,Premium,Annual,North,True,4,2,12.0,190.12,1.0,30.0,0
10860,38,53.58,Basic,Annual,East,True,1,5,2.0,117.61,5.0,44.0,0
10861,57,39.18,Basic,Annual,,False,1,4,1.0,274.03,2.0,28.0,0
10862,27,44.92,Basic,Annual,North,True,0,3,12.0,309.31,,49.0,1
10863,55,73.0,Basic,Monthly,West,False,1,3,24.0,192.12,1.0,20.0,0
10864,33,59.97,Basic,Monthly,East,False,2,4,21.0,244.27,10.0,66.0,0
10865,68,112.49,Standard,Annual,East,False,2,1,25.0,134.86,9.0,19.0,0
10866,66,96.95,Basic,Monthly,West,False,2,3,2.0,269.21,4.0,47.0,0
10867,10,54.78,Standard,Annual,West,False,2,2,20.0,,4.0,19.0,0
10868,5,47.08,Premium,Annual,North,False,1,3,0.0,93.87,9.0,56.0,0
10869,38,104.57,Standard,Annual,North,False,1,5,1.0,211.65,5.0,46.0,0
10870,13,111.5,Basic,Biennial,North,False,3,2,24.0,211.29,4.0,39.0,1
10871,31,20.0,Basic,Monthly,East,False,2,4,9.0,192.72,7.0,42.0,0
10872,47,72.32,Premium,Annual,North,True,2,2,10.0,215.59,5.0,59.0,0
10873,52,63.7,Standard,Annual,East,True,2,1,25.0,176.72,8.0,63.0,0
10874,56,86.23,Premium,Biennial,South,True,2,3,2.0,167.17,3.0,36.0,0
10875,15,118.57,Premium,Annual,West,False,2,4,23.0,197.48,8.0,66.0,0
10876,29,57.9,Premium,Monthly,West,False,3,4,25.0,155.52,6.0,33.0,1
10877,8,20.0,Premium,Biennial,South,True,0,1,7.0,134.65,9.0,34.0,0
10878,5,84.48,Standard,Annual,North,True,4,3,14.0,257.73,6.0,67.0,0
10879,29,104.75,Basic,Monthly,East,True,0,5,4.0,139.86,4.0,44.0,1
10880,47,62.41,Premium,Annual,East,True,1,2,7.0,168.74,2.0,60.0,0
10881,68,52.37,Standard,Biennial,East,False,0,2,17.0,146.42,3.0,36.0,0
10882,45,59.07,Basic,Annual,West,True,2,4,17.0,119.07,7.0,60.0,0
10883,2,91.26,Standard,Monthly,North,True,1,4,11.0,287.93,10.0,59.0,0
10884,27,58.64,Standard,Annual,East,True,2,5,,,5.0,47.0,0
10885,36,78.22,Premium,Annual,,True,2,4,7.0,207.81,7.0,31.0,0
10886,36,70.7,Standard,Monthly,East,False,2,2,1.0,170.84,7.0,63.0,0
10887,26,68.12,Basic,Monthly,South,True,1,1,19.0,,6.0,59.0,0
10888,43,87.53,Premium,Monthly,East,False,2,2,23.0,168.07,2.0,49.0,0
10889,27,58.04,Premium,Annual,South,True,2,4,2.0,214.47,5.0,40.0,0
10890,69,59.24,Standard,Annual,East,True,3,0,7.0,199.81,10.0,53.0,0
10891,20,89.94,Basic,Monthly,East,False,0,9,11.0,221.2,6.0,27.0,0
10892,11,45.33,Basic,Monthly,East,False,1,1,1.0,302.05,,55.0,0
10893,38,47.99,Standard,Monthly,South,True,1,5,29.0,49.32,1.0,46.0,0
10894,6,38.49,Basic,Annual,East,True,2,3,16.0,185.69,10.0,28.0,0
10895,72,91.23,Basic,Monthly,North,True,2,2,13.0,110.44,7.0,67.0,0
10896,23,67.37,Standard,Monthly,East,False,2,3,13.0,129.28,5.0,55.0,0
10897,47,37.16,Standard,Monthly,,True,0,3,29.0,113.35,7.0,32.0,0
10898,46,91.35,Basic,Annual,South,True,2,3,5.0,159.55,3.0,49.0,0
10899,12,56.11,Basic,Monthly,North,False,0,3,7.0,258.55,4.0,44.0,0
10900,13,48.21,Basic,Monthly,West,True,1,4,24.0,153.55,2.0,55.0,0
10901,62,65.11,Standard,Biennial,North,True,0,1,9.0,204.21,6.0,69.0,0
10902,60,106.97,Basic,Monthly,North,True,2,5,23.0,242.77,5.0,18.0,0
10903,43,60.13,Basic,Monthly,South,False,0,2,17.0,120.39,1.0,58.0,0
10904,68,84.38,Standard,Biennial,East,True,0,6,0.0,124.17,1.0,31.0,0
10905,5,88.18,Premium,Monthly,East,False,1,2,6.0,180.02,8.0,20.0,0
10906,37,81.08,Standard,Annual,West,True,2,7,6.0,53.87,8.0,47.0,0
10907,72,101.78,Basic,Monthly,West,False,1,2,12.0,320.65,6.0,48.0,0
10908,31,52.32,Basic,Annual,West,True,3,1,15.0,180.4,9.0,18.0,0
10909,9,43.92,Premium,Monthly,West,True,1,2,11.0,219.17,1.0,63.0,0
10910,51,43.43,Basic,Annual,North,False,3,3,28.0,166.32,10.0,31.0,0
10911,29,66.39,Standard,Monthly,North,False,6,4,18.0,,8.0,53.0,1
10912,40,46.32,Basic,Monthly,East,,0,1,5.0,167.8,2.0,63.0,0
10913,41,73.69,Basic,Annual,North,False,2,0,6.0,219.08,8.0,53.0,0
10914,11,71.92,Premium,Biennial,East,True,1,4,29.0,,,60.0,0
10915,23,95.46,Standard,Monthly,East,True,1,3,24.0,25.85,6.0,69.0,0
10916,1,77.28,Standard,Annual,East,True,1,2,16.0,226.64,,58.0,0
10917,46,59.6,Basic,Monthly,East,False,3,1,28.0,142.94,3.0,60.0,0
10918,21,80.27,Basic,Annual,South,True,1,3,18.0,102.67,2.0,32.0,0
10919,36,44.25,Standard,Monthly,East,False,0,7,4.0,78.95,1.0,55.0,0
10920,54,69.05,Standard,Annual,North,True,0,1,2.0,186.83,5.0,42.0,0
10921,57,77.99,Basic,Monthly,,False,0,4,23.0,199.74,1.0,61.0,0
10922,1,73.23,Basic,Monthly,North,True,6,3,25.0,136.2,1.0,62.0,1
10923,63,80.38,Basic,Monthly,North,True,0,6,21.0,91.92,5.0,67.0,0
10924,54,53.9,Premium,Monthly,South,False,4,6,17.0,188.03,3.0,31.0,0
10925,55,98.8,Standard,Biennial,West,True,4,2,16.0,184.86,10.0,41.0,0
10926,40,115.55,Premium,Biennial,West,False,0,1,25.0,222.09,3.0,60.0,0
10927,15,29.93,Basic,Annual,East,False,1,2,20.0,228.12,7.0,19.0,0
10928,21,39.61,Premium,Monthly,East,,1,0,10.0,261.52,3.0,68.0,0
10929,47,71.08,,Monthly,North,False,1,3,24.0,227.18,2.0,51.0,0
10930,53,,Standard,Annual,North,False,3,2,25.0,65.75,3.0,66.0,0
10931,9,117.41,Premium,Biennial,West,,1,5,8.0,179.35,4.0,40.0,1
10932,52,75.49,Basic,Monthly,West,True,3,2,16.0,250.0,9.0,25.0,0
10933,57,104.81,Basic,Annual,North,True,2,3,18.0,239.36,2.0,22.0,0
10934,26,20.0,Basic,Biennial,East,False,2,5,12.0,350.08,6.0,46.0,0
10935,41,90.35,Basic,Biennial,South,False,2,4,5.0,242.24,5.0,60.0,0
10936,35,52.11,Standard,Monthly,South,True,3,1,20.0,85.73,6.0,69.0,1
10937,63,51.71,Standard,Monthly,West,True,4,5,3.0,69.39,5.0,50.0,0
10938,25,63.79,Standard,Monthly,West,True,3,2,28.0,183.92,6.0,37.0,0
10939,38,34.39,Standard,Monthly,West,True,0,4,17.0,190.56,4.0,33.0,0
10940,2,81.07,Standard,Monthly,South,False,3,6,11.0,141.61,8.0,54.0,0
10941,7,74.77,Basic,Monthly,South,False,3,2,27.0,233.77,9.0,65.0,0
10942,34,76.65,Basic,Annual,North,True,2,1,27.0,10.0,10.0,54.0,0
10943,17,92.18,Premium,Monthly,East,False,1,3,3.0,147.52,7.0,59.0,0
10944,43,107.87,Basic,Monthly,West,True,1,3,4.0,20.2,1.0,58.0,0
10945,59,60.91,Standard,Annual,North,False,3,4,30.0,127.36,5.0,41.0,0
10946,51,81.93,,Annual,South,True,2,2,11.0,155.69,7.0,68.0,0
10947,54,77.32,Standard,Annual,North,True,2,3,17.0,253.59,5.0,46.0,0
10948,24,79.44,Standard,Monthly,South,,3,1,25.0,94.47,5.0,52.0,0
10949,25,79.81,Basic,Annual,,True,3,2,16.0,170.43,5.0,26.0,0
10950,71,109.76,Basic,Annual,South,True,2,4,22.0,,5.0,39.0,0
10951,52,58.51,Standard,Monthly,North,True,0,5,22.0,171.47,5.0,37.0,0
10952,70,31.86,Basic,Annual,East,True,1,2,23.0,152.83,1.0,57.0,0
10953,33,52.55,Basic,Monthly,South,True,1,3,9.0,162.26,6.0,21.0,0
10954,49,88.93,Standard,Monthly,West,True,0,2,5.0,134.38,6.0,60.0,0
10955,29,70.58,Basic,Monthly,South,False,2,1,16.0,,8.0,53.0,0
10956,63,58.31,Premium,Monthly,East,False,2,3,7.0,257.17,5.0,29.0,0
10957,22,43.09,Standard,Monthly,North,True,1,5,1.0,182.93,2.0,40.0,0
10958,26,75.53,Basic,Annual,East,False,1,5,11.0,320.58,7.0,56.0,0
10959,28,86.11,Standard,Monthly,North,True,5,2,2.0,185.5,1.0,25.0,0
10960,49,77.65,,Biennial,South,True,0,4,23.0,236.42,5.0,27.0,0
10961,71,63.67,Basic,Annual,South,True,3,2,19.0,126.82,5.0,40.0,0
10962,49,73.67,Basic,Monthly,East,True,0,0,20.0,171.94,3.0,46.0,0
10963,20,73.52,Basic,Monthly,West,False,0,5,24.0,158.27,2.0,62.0,1
10964,63,74.74,Basic,Annual,South,True,1,3,26.0,94.41,4.0,,0
10965,61,40.39,Basic,Annual,West,False,2,2,22.0,126.21,7.0,31.0,0
10966,49,74.93,Basic,Monthly,West,True,0,4,25.0,205.01,10.0,33.0,0
10967,71,58.99,Basic,Monthly,East,True,1,1,27.0,269.87,3.0,56.0,1
10968,1,96.02,Standard,Annual,South,False,0,2,6.0,219.31,6.0,65.0,0
10969,13,73.32,Standard,Monthly,West,True,1,3,0.0,203.54,7.0,,0
10970,51,90.89,Standard,Biennial,South,True,1,3,16.0,119.95,2.0,37.0,0
10971,56,62.46,Standard,Annual,North,True,3,4,,213.99,3.0,68.0,0
10972,62,63.36,Premium,Monthly,West,True,4,6,7.0,135.72,9.0,29.0,0
10973,32,,Standard,Monthly,East,False,4,3,9.0,97.94,1.0,26.0,1
10974,30,80.91,Standard,Monthly,East,True,0,2,16.0,117.06,8.0,25.0,0
10975,29,52.14,Basic,Annual,West,True,4,1,,171.6,1.0,58.0,1
10976,49,92.42,Premium,Monthly,South,False,2,3,9.0,142.2,3.0,54.0,0
10977,45,56.67,Basic,Monthly,North,True,2,4,,200.13,,38.0,0
10978,30,75.64,Basic,Annual,North,True,0,3,15.0,153.56,8.0,59.0,0
10979,16,115.92,Standard,Monthly,East,True,0,2,17.0,199.45,7.0,49.0,0
10980,40,34.22,Basic,Monthly,East,True,1,6,3.0,,3.0,54.0,0
10981,19,65.61,Basic,Annual,South,True,0,0,24.0,176.61,6.0,63.0,0
10982,18,80.21,Standard,Monthly,East,True,2,7,6.0,111.34,1.0,35.0,0
10983,1,89.12,Standard,Biennial,South,False,1,4,28.0,280.47,8.0,46.0,0
10984,47,38.97,Standard,Annual,West,True,1,5,28.0,65.86,9.0,24.0,0
10985,66,31.61,Premium,Monthly,North,True,3,1,11.0,354.26,9.0,57.0,0
10986,38,97.27,Basic,Monthly,West,True,1,1,22.0,213.17,4.0,54.0,0
10987,51,51.99,Basic,Monthly,East,True,2,2,11.0,70.61,4.0,23.0,0
10988,63,50.94,Standard,Annual,North,False,1,3,25.0,186.93,7.0,37.0,0
10989,4,108.76,Basic,Monthly,North,True,4,3,22.0,195.57,7.0,26.0,1
10990,1,71.74,Standard,Biennial,West,True,3,1,20.0,284.48,6.0,26.0,0
10991,8,71.91,Basic,Annual,South,True,0,0,0.0,85.58,7.0,25.0,0
10992,29,65.51,Standard,Monthly,North,True,1,3,20.0,85.66,,34.0,0
10993,55,39.4,Standard,Annual,South,False,2,3,23.0,204.14,9.0,41.0,0
10994,3,86.89,Standard,Monthly,West,True,3,3,27.0,193.53,6.0,57.0,1
10995,32,80.24,Standard,Annual,West,True,0,1,11.0,282.71,8.0,40.0,0
10996,10,74.22,Standard,Annual,South,True,2,3,22.0,110.13,5.0,50.0,0
10997,34,67.09,Basic,Monthly,West,True,2,3,30.0,104.39,7.0,39.0,0
10998,55,62.69,Basic,Monthly,North,True,2,6,,310.91,3.0,67.0,0
10999,32,92.81,Basic,Biennial,West,True,4,0,14.0,176.81,10.0,64.0,0
11000,50,66.47,Basic,Annual,West,False,1,3,1.0,127.82,1.0,39.0,0
11001,7,68.4,Basic,Biennial,North,True,3,3,0.0,229.4,7.0,44.0,0
11002,8,83.25,Standard,Monthly,South,False,1,7,3.0,36.44,5.0,65.0,0
11003,65,75.2,Basic,Monthly,West,True,4,3,,206.48,1.0,19.0,0
11004,57,111.06,Standard,Monthly,South,,3,5,29.0,135.76,9.0,48.0,0
11005,67,25.97,Premium,Annual,North,True,3,1,16.0,144.85,9.0,30.0,0
11006,59,77.5,Basic,Monthly,South,False,1,5,28.0,270.68,6.0,19.0,0
11007,72,52.36,Basic,Monthly,South,True,3,3,17.0,210.04,9.0,63.0,0
11008,54,46.45,Basic,Annual,East,True,2,1,22.0,101.06,7.0,,0
11009,67,58.57,Standard,Monthly,East,False,2,1,4.0,183.6,8.0,28.0,0
11010,51,71.37,Basic,Monthly,West,True,1,3,30.0,188.19,2.0,64.0,0
11011,8,72.48,Basic,Monthly,East,True,1,4,,161.65,2.0,43.0,0
11012,34,32.07,Standard,Annual,East,True,1,2,11.0,112.78,4.0,66.0,0
11013,35,56.47,Basic,Monthly,East,True,1,7,23.0,195.88,1.0,38.0,0
11014,32,77.03,Standard,Monthly,,True,0,4,27.0,229.06,8.0,66.0,0
11015,46,,Standard,Monthly,South,True,0,1,15.0,211.76,5.0,32.0,0
11016,16,42.13,Standard,Annual,East,True,1,4,8.0,130.1,7.0,33.0,0
11017,68,20.0,Basic,Annual,North,True,0,4,14.0,168.96,2.0,26.0,0
11018,37,53.42,,Monthly,East,True,0,4,7.0,25.43,5.0,38.0,0
11019,54,41.26,Standard,Monthly,North,True,4,4,11.0,291.88,9.0,69.0,0
11020,14,45.4,,Biennial,South,True,5,2,13.0,137.89,9.0,68.0,0
11021,55,63.2,Basic,Biennial,North,False,4,3,16.0,143.59,2.0,58.0,0
11022,48,55.0,Basic,Annual,South,True,2,2,,87.98,2.0,23.0,0
11023,7,40.84,Premium,Biennial,North,False,2,3,26.0,240.26,,18.0,0
11024,7,20.0,Premium,Annual,South,False,2,1,19.0,251.97,3.0,48.0,0
11025,33,77.56,Standard,Annual,South,False,4,3,4.0,140.12,1.0,22.0,0
11026,23,88.82,Premium,Monthly,East,False,3,0,12.0,100.35,1.0,54.0,0
11027,19,60.08,Basic,Monthly,West,False,2,1,24.0,,5.0,43.0,0
11028,19,63.36,Basic,Monthly,West,True,3,3,5.0,156.95,3.0,18.0,0
11029,36,70.07,Premium,Annual,South,True,2,3,13.0,232.1,9.0,18.0,0
11030,29,109.47,Standard,Biennial,East,True,2,2,5.0,170.81,3.0,46.0,0
